everyday-thing	turker	triplet	label
digital camera	worker_100	('shutter button', 'above', 'power switch')	False
digital camera	worker_100	('shutter button', 'below', 'power switch')	True
digital camera	worker_100	('lens', 'behind', 'settings')	False
digital camera	worker_100	('lens', 'in front of', 'settings')	True
digital camera	worker_100	('flash', 'above', 'lens release')	True
digital camera	worker_100	('lens release', 'below', 'flash')	True
digital camera	worker_100	('flash', 'below', 'flash button')	False
digital camera	worker_100	('flash button', 'below', 'lens release')	False
digital camera	worker_100	('power switch', 'below', 'shutter button')	False
digital camera	worker_100	('settings', 'in front of', 'lens')	False
digital camera	worker_100	('lens release', 'above', 'flash')	False
digital camera	worker_100	('flash', 'below', 'lens release')	False
digital camera	worker_105	('power button', 'next to', 'shutter button')	True
digital camera	worker_105	('power button', 'next to', 'mode dial')	True
digital camera	worker_105	('mode dial', 'next to', 'flash')	True
digital camera	worker_105	('flash', 'above', 'lens release')	True
digital camera	worker_105	('lens release', 'behind', 'lens')	True
digital camera	worker_105	('lens release', 'behind', 'shutter')	True
digital camera	worker_105	('display', 'behind', 'lens release')	True
digital camera	worker_105	('display', 'next to', 'settings')	True
digital camera	worker_105	('shutter button', 'next to', 'power button')	True
digital camera	worker_105	('mode dial', 'next to', 'power button')	True
digital camera	worker_105	('flash', 'next to', 'mode dial')	True
digital camera	worker_105	('lens release', 'above', 'flash')	False
digital camera	worker_105	('lens release', 'below', 'flash')	True
digital camera	worker_105	('lens', 'behind', 'lens release')	False
digital camera	worker_105	('lens', 'in front of', 'lens release')	True
digital camera	worker_105	('shutter', 'behind', 'lens release')	False
digital camera	worker_105	('shutter', 'in front of', 'lens release')	True
digital camera	worker_105	('lens release', 'behind', 'display')	False
digital camera	worker_105	('lens release', 'in front of', 'display')	True
digital camera	worker_105	('settings', 'next to', 'display')	True
digital camera	worker_105	('display', 'behind', 'lens')	True
digital camera	worker_105	('display', 'behind', 'shutter')	True
digital camera	worker_105	('lens', 'in front of', 'display')	True
digital camera	worker_105	('shutter', 'in front of', 'display')	True
digital camera	worker_105	('flash', 'below', 'lens release')	False
digital camera	worker_105	('lens release', 'in front of', 'lens')	False
digital camera	worker_105	('lens release', 'in front of', 'shutter')	False
digital camera	worker_105	('display', 'in front of', 'lens release')	False
digital camera	worker_105	('lens', 'behind', 'display')	False
digital camera	worker_105	('shutter', 'behind', 'display')	False
digital camera	worker_105	('display', 'in front of', 'lens')	False
digital camera	worker_105	('display', 'in front of', 'shutter')	False
elevator	worker_101	('ceiling and lighting', 'above', 'floor indicator')	True
elevator	worker_101	('ceiling and lighting', 'above', 'door cladding')	True
elevator	worker_101	('ceiling and lighting', 'above', 'panels')	True
elevator	worker_101	('panels', 'above', 'handrails')	True
elevator	worker_101	('floor indicator', 'above', 'car operating panel')	True
elevator	worker_101	('car operating panel', 'above', 'toe kick')	True
elevator	worker_101	('door cladding', 'above', 'flooring')	True
elevator	worker_101	('handrails', 'above', 'flooring')	True
elevator	worker_101	('door cladding', 'next to', 'toe kick')	True
elevator	worker_101	('floor indicator', 'above', 'ceiling and lighting')	False
elevator	worker_101	('floor indicator', 'below', 'ceiling and lighting')	True
elevator	worker_101	('door cladding', 'above', 'ceiling and lighting')	False
elevator	worker_101	('door cladding', 'below', 'ceiling and lighting')	True
elevator	worker_101	('panels', 'above', 'ceiling and lighting')	False
elevator	worker_101	('panels', 'below', 'ceiling and lighting')	True
elevator	worker_101	('handrails', 'above', 'panels')	False
elevator	worker_101	('handrails', 'below', 'panels')	True
elevator	worker_101	('car operating panel', 'above', 'floor indicator')	False
elevator	worker_101	('car operating panel', 'below', 'floor indicator')	True
elevator	worker_101	('toe kick', 'above', 'car operating panel')	False
elevator	worker_101	('toe kick', 'below', 'car operating panel')	True
elevator	worker_101	('flooring', 'above', 'door cladding')	False
elevator	worker_101	('flooring', 'below', 'door cladding')	True
elevator	worker_101	('flooring', 'above', 'handrails')	False
elevator	worker_101	('flooring', 'below', 'handrails')	True
elevator	worker_101	('toe kick', 'next to', 'door cladding')	True
elevator	worker_101	('ceiling and lighting', 'above', 'car operating panel')	True
elevator	worker_101	('ceiling and lighting', 'above', 'flooring')	True
elevator	worker_101	('ceiling and lighting', 'above', 'handrails')	True
elevator	worker_101	('panels', 'above', 'flooring')	True
elevator	worker_101	('floor indicator', 'above', 'toe kick')	True
elevator	worker_101	('handrails', 'below', 'ceiling and lighting')	True
elevator	worker_101	('car operating panel', 'below', 'ceiling and lighting')	True
elevator	worker_101	('toe kick', 'below', 'floor indicator')	True
elevator	worker_101	('flooring', 'below', 'ceiling and lighting')	True
elevator	worker_101	('flooring', 'below', 'panels')	True
elevator	worker_101	('ceiling and lighting', 'below', 'floor indicator')	False
elevator	worker_101	('ceiling and lighting', 'below', 'door cladding')	False
elevator	worker_101	('ceiling and lighting', 'below', 'panels')	False
elevator	worker_101	('panels', 'below', 'handrails')	False
elevator	worker_101	('floor indicator', 'below', 'car operating panel')	False
elevator	worker_101	('car operating panel', 'below', 'toe kick')	False
elevator	worker_101	('door cladding', 'below', 'flooring')	False
elevator	worker_101	('handrails', 'below', 'flooring')	False
elevator	worker_101	('car operating panel', 'above', 'ceiling and lighting')	False
elevator	worker_101	('flooring', 'above', 'ceiling and lighting')	False
elevator	worker_101	('handrails', 'above', 'ceiling and lighting')	False
elevator	worker_101	('flooring', 'above', 'panels')	False
elevator	worker_101	('toe kick', 'above', 'floor indicator')	False
elevator	worker_101	('ceiling and lighting', 'below', 'handrails')	False
elevator	worker_101	('ceiling and lighting', 'below', 'car operating panel')	False
elevator	worker_101	('floor indicator', 'below', 'toe kick')	False
elevator	worker_101	('ceiling and lighting', 'below', 'flooring')	False
elevator	worker_101	('panels', 'below', 'flooring')	False
elevator	worker_101	('ceiling and lighting', 'above', 'toe kick')	True
elevator	worker_101	('toe kick', 'below', 'ceiling and lighting')	True
elevator	worker_101	('toe kick', 'above', 'ceiling and lighting')	False
elevator	worker_101	('ceiling and lighting', 'below', 'toe kick')	False
elevator	worker_106	('ceiling and lighting', 'above', 'floor indicator')	True
elevator	worker_106	('ceiling and lighting', 'above', 'top band')	True
elevator	worker_106	('top band', 'above', 'panels')	True
elevator	worker_106	('panels', 'above', 'handrails')	True
elevator	worker_106	('handrails', 'above', 'toe kick')	True
elevator	worker_106	('toe kick', 'above', 'flooring')	True
elevator	worker_106	('floor indicator', 'above', 'car operating panel')	True
elevator	worker_106	('door cladding', 'requires', 'car operating panel')	True
elevator	worker_106	('floor indicator', 'above', 'ceiling and lighting')	False
elevator	worker_106	('floor indicator', 'below', 'ceiling and lighting')	True
elevator	worker_106	('top band', 'above', 'ceiling and lighting')	False
elevator	worker_106	('top band', 'below', 'ceiling and lighting')	True
elevator	worker_106	('panels', 'above', 'top band')	False
elevator	worker_106	('panels', 'below', 'top band')	True
elevator	worker_106	('handrails', 'above', 'panels')	False
elevator	worker_106	('handrails', 'below', 'panels')	True
elevator	worker_106	('toe kick', 'above', 'handrails')	False
elevator	worker_106	('toe kick', 'below', 'handrails')	True
elevator	worker_106	('flooring', 'above', 'toe kick')	False
elevator	worker_106	('flooring', 'below', 'toe kick')	True
elevator	worker_106	('car operating panel', 'above', 'floor indicator')	False
elevator	worker_106	('car operating panel', 'below', 'floor indicator')	True
elevator	worker_106	('car operating panel', 'requires', 'door cladding')	False
elevator	worker_106	('car operating panel', 'required by', 'door cladding')	True
elevator	worker_106	('ceiling and lighting', 'above', 'car operating panel')	True
elevator	worker_106	('ceiling and lighting', 'above', 'panels')	True
elevator	worker_106	('top band', 'above', 'handrails')	True
elevator	worker_106	('panels', 'above', 'toe kick')	True
elevator	worker_106	('handrails', 'above', 'flooring')	True
elevator	worker_106	('panels', 'below', 'ceiling and lighting')	True
elevator	worker_106	('handrails', 'below', 'top band')	True
elevator	worker_106	('toe kick', 'below', 'panels')	True
elevator	worker_106	('flooring', 'below', 'handrails')	True
elevator	worker_106	('car operating panel', 'below', 'ceiling and lighting')	True
elevator	worker_106	('ceiling and lighting', 'below', 'floor indicator')	False
elevator	worker_106	('ceiling and lighting', 'below', 'top band')	False
elevator	worker_106	('top band', 'below', 'panels')	False
elevator	worker_106	('panels', 'below', 'handrails')	False
elevator	worker_106	('handrails', 'below', 'toe kick')	False
elevator	worker_106	('toe kick', 'below', 'flooring')	False
elevator	worker_106	('floor indicator', 'below', 'car operating panel')	False
elevator	worker_106	('door cladding', 'required by', 'car operating panel')	False
elevator	worker_106	('car operating panel', 'above', 'ceiling and lighting')	False
elevator	worker_106	('panels', 'above', 'ceiling and lighting')	False
elevator	worker_106	('handrails', 'above', 'top band')	False
elevator	worker_106	('toe kick', 'above', 'panels')	False
elevator	worker_106	('flooring', 'above', 'handrails')	False
elevator	worker_106	('ceiling and lighting', 'below', 'panels')	False
elevator	worker_106	('top band', 'below', 'handrails')	False
elevator	worker_106	('panels', 'below', 'toe kick')	False
elevator	worker_106	('handrails', 'below', 'flooring')	False
elevator	worker_106	('ceiling and lighting', 'below', 'car operating panel')	False
elevator	worker_106	('ceiling and lighting', 'above', 'handrails')	True
elevator	worker_106	('ceiling and lighting', 'above', 'toe kick')	True
elevator	worker_106	('top band', 'above', 'toe kick')	True
elevator	worker_106	('top band', 'above', 'flooring')	True
elevator	worker_106	('panels', 'above', 'flooring')	True
elevator	worker_106	('handrails', 'below', 'ceiling and lighting')	True
elevator	worker_106	('toe kick', 'below', 'top band')	True
elevator	worker_106	('toe kick', 'below', 'ceiling and lighting')	True
elevator	worker_106	('flooring', 'below', 'panels')	True
elevator	worker_106	('flooring', 'below', 'top band')	True
elevator	worker_106	('handrails', 'above', 'ceiling and lighting')	False
elevator	worker_106	('toe kick', 'above', 'ceiling and lighting')	False
elevator	worker_106	('toe kick', 'above', 'top band')	False
elevator	worker_106	('flooring', 'above', 'top band')	False
elevator	worker_106	('flooring', 'above', 'panels')	False
elevator	worker_106	('ceiling and lighting', 'below', 'handrails')	False
elevator	worker_106	('top band', 'below', 'toe kick')	False
elevator	worker_106	('ceiling and lighting', 'below', 'toe kick')	False
elevator	worker_106	('panels', 'below', 'flooring')	False
elevator	worker_106	('top band', 'below', 'flooring')	False
elevator	worker_106	('ceiling and lighting', 'above', 'flooring')	True
elevator	worker_106	('flooring', 'below', 'ceiling and lighting')	True
elevator	worker_106	('flooring', 'above', 'ceiling and lighting')	False
elevator	worker_106	('ceiling and lighting', 'below', 'flooring')	False
elevator	worker_102	('ceiling and lighting', 'connects', 'panels')	True
elevator	worker_102	('ceiling and lighting', 'connects', 'door cladding')	True
elevator	worker_102	('ceiling and lighting', 'above', 'flooring')	True
elevator	worker_102	('panels', 'connects', 'flooring')	True
elevator	worker_102	('handrails', 'next to', 'door cladding')	True
elevator	worker_102	('door cladding', 'next to', 'car operating panel')	True
elevator	worker_102	('floor indicator', 'above', 'car operating panel')	True
elevator	worker_102	('panels', 'connects', 'ceiling and lighting')	True
elevator	worker_102	('door cladding', 'connects', 'ceiling and lighting')	True
elevator	worker_102	('flooring', 'above', 'ceiling and lighting')	False
elevator	worker_102	('flooring', 'below', 'ceiling and lighting')	True
elevator	worker_102	('flooring', 'connects', 'panels')	True
elevator	worker_102	('door cladding', 'next to', 'handrails')	True
elevator	worker_102	('car operating panel', 'next to', 'door cladding')	True
elevator	worker_102	('car operating panel', 'above', 'floor indicator')	False
elevator	worker_102	('car operating panel', 'below', 'floor indicator')	True
elevator	worker_102	('ceiling and lighting', 'below', 'flooring')	False
elevator	worker_102	('floor indicator', 'below', 'car operating panel')	False
flashlight	worker_101	('switch', 'connects', 'case')	True
flashlight	worker_101	('case', 'surrounds', 'protective glass')	True
flashlight	worker_101	('protective glass', 'connects', 'reflector')	True
flashlight	worker_101	('reflector', 'surrounds', 'bulb')	True
flashlight	worker_101	('reflector', 'behind', 'protective glass')	True
flashlight	worker_101	('case', 'surrounds', 'reflector')	True
flashlight	worker_101	('case', 'surrounds', 'bulb')	True
flashlight	worker_101	('case', 'surrounds', 'batteries')	True
flashlight	worker_101	('bulb', 'requires', 'batteries')	True
flashlight	worker_101	('batteries', 'behind', 'bulb')	True
flashlight	worker_101	('metal spring', 'behind', 'batteries')	True
flashlight	worker_101	('metal spring', 'connects', 'batteries')	True
flashlight	worker_101	('metal spring', 'surrounds', 'case')	True
flashlight	worker_101	('case', 'connects', 'switch')	True
flashlight	worker_101	('protective glass', 'surrounds', 'case')	False
flashlight	worker_101	('protective glass', 'surrounded by', 'case')	True
