everyday-thing	worker id	part1	relation	part2	label
elevator	worker_101	panels	below	ceiling and lighting	TRUE
elevator	worker_101	handrails	above	panels	FALSE
elevator	worker_101	handrails	below	panels	TRUE
elevator	worker_101	car operating panel	above	floor indicator	FALSE
elevator	worker_101	car operating panel	below	floor indicator	TRUE
elevator	worker_101	toe kick	above	car operating panel	FALSE
elevator	worker_101	toe kick	below	car operating panel	TRUE
elevator	worker_101	flooring	above	door cladding	FALSE
elevator	worker_101	flooring	below	door cladding	TRUE
elevator	worker_101	flooring	above	handrails	FALSE
elevator	worker_101	flooring	below	handrails	TRUE
elevator	worker_101	toe kick	next to	door cladding	TRUE
elevator	worker_101	ceiling and lighting	above	car operating panel	TRUE
elevator	worker_101	ceiling and lighting	above	flooring	TRUE
elevator	worker_101	ceiling and lighting	above	handrails	TRUE
elevator	worker_101	panels	above	flooring	TRUE
elevator	worker_101	floor indicator	above	toe kick	TRUE
elevator	worker_101	handrails	below	ceiling and lighting	TRUE
elevator	worker_101	car operating panel	below	ceiling and lighting	TRUE
elevator	worker_101	toe kick	below	floor indicator	TRUE
elevator	worker_101	flooring	below	ceiling and lighting	TRUE
elevator	worker_101	flooring	below	panels	TRUE
elevator	worker_101	ceiling and lighting	below	floor indicator	FALSE
elevator	worker_101	ceiling and lighting	below	door cladding	FALSE
elevator	worker_101	ceiling and lighting	below	panels	FALSE
elevator	worker_101	panels	below	handrails	FALSE
elevator	worker_101	floor indicator	below	car operating panel	FALSE
elevator	worker_101	car operating panel	below	toe kick	FALSE
elevator	worker_101	door cladding	below	flooring	FALSE
elevator	worker_101	handrails	below	flooring	FALSE
elevator	worker_101	car operating panel	above	ceiling and lighting	FALSE
elevator	worker_101	flooring	above	ceiling and lighting	FALSE
elevator	worker_101	handrails	above	ceiling and lighting	FALSE
elevator	worker_101	flooring	above	panels	FALSE
elevator	worker_101	toe kick	above	floor indicator	FALSE
elevator	worker_101	ceiling and lighting	below	handrails	FALSE
elevator	worker_101	ceiling and lighting	below	car operating panel	FALSE
elevator	worker_101	floor indicator	below	toe kick	FALSE
elevator	worker_101	ceiling and lighting	below	flooring	FALSE
elevator	worker_101	panels	below	flooring	FALSE
elevator	worker_101	ceiling and lighting	above	toe kick	TRUE
elevator	worker_101	toe kick	below	ceiling and lighting	TRUE
elevator	worker_101	toe kick	above	ceiling and lighting	FALSE
elevator	worker_101	ceiling and lighting	below	toe kick	FALSE
elevator	worker_106	ceiling and lighting	above	floor indicator	TRUE
elevator	worker_106	ceiling and lighting	above	top band	TRUE
elevator	worker_106	top band	above	panels	TRUE
elevator	worker_106	panels	above	handrails	TRUE
elevator	worker_106	handrails	above	toe kick	TRUE
elevator	worker_106	toe kick	above	flooring	TRUE
elevator	worker_106	floor indicator	above	car operating panel	TRUE
elevator	worker_106	door cladding	requires	car operating panel	TRUE
elevator	worker_106	floor indicator	above	ceiling and lighting	FALSE
elevator	worker_106	floor indicator	below	ceiling and lighting	TRUE
elevator	worker_106	top band	above	ceiling and lighting	FALSE
elevator	worker_106	top band	below	ceiling and lighting	TRUE
elevator	worker_106	panels	above	top band	FALSE
elevator	worker_106	panels	below	top band	TRUE
elevator	worker_106	handrails	above	panels	FALSE
elevator	worker_106	handrails	below	panels	TRUE
elevator	worker_106	toe kick	above	handrails	FALSE
elevator	worker_106	toe kick	below	handrails	TRUE
elevator	worker_106	flooring	above	toe kick	FALSE
elevator	worker_106	flooring	below	toe kick	TRUE
elevator	worker_106	car operating panel	above	floor indicator	FALSE
elevator	worker_106	car operating panel	below	floor indicator	TRUE
elevator	worker_106	car operating panel	requires	door cladding	FALSE
elevator	worker_106	car operating panel	required by	door cladding	TRUE
elevator	worker_106	ceiling and lighting	above	car operating panel	TRUE
elevator	worker_106	ceiling and lighting	above	panels	TRUE
elevator	worker_106	top band	above	handrails	TRUE
elevator	worker_106	panels	above	toe kick	TRUE
elevator	worker_106	handrails	above	flooring	TRUE
elevator	worker_106	panels	below	ceiling and lighting	TRUE
elevator	worker_106	handrails	below	top band	TRUE
elevator	worker_106	toe kick	below	panels	TRUE
elevator	worker_106	flooring	below	handrails	TRUE
elevator	worker_106	car operating panel	below	ceiling and lighting	TRUE
elevator	worker_106	ceiling and lighting	below	floor indicator	FALSE
elevator	worker_106	ceiling and lighting	below	top band	FALSE
elevator	worker_106	top band	below	panels	FALSE
elevator	worker_106	panels	below	handrails	FALSE
elevator	worker_106	handrails	below	toe kick	FALSE
elevator	worker_106	toe kick	below	flooring	FALSE
elevator	worker_106	floor indicator	below	car operating panel	FALSE
elevator	worker_106	door cladding	required by	car operating panel	FALSE
elevator	worker_106	car operating panel	above	ceiling and lighting	FALSE
elevator	worker_106	panels	above	ceiling and lighting	FALSE
elevator	worker_106	handrails	above	top band	FALSE
elevator	worker_106	toe kick	above	panels	FALSE
elevator	worker_106	flooring	above	handrails	FALSE
elevator	worker_106	ceiling and lighting	below	panels	FALSE
elevator	worker_106	top band	below	handrails	FALSE
elevator	worker_106	panels	below	toe kick	FALSE
elevator	worker_106	handrails	below	flooring	FALSE
elevator	worker_106	ceiling and lighting	below	car operating panel	FALSE
elevator	worker_106	ceiling and lighting	above	handrails	TRUE
elevator	worker_106	ceiling and lighting	above	toe kick	TRUE
elevator	worker_106	top band	above	toe kick	TRUE
elevator	worker_106	top band	above	flooring	TRUE
elevator	worker_106	panels	above	flooring	TRUE
elevator	worker_106	handrails	below	ceiling and lighting	TRUE
elevator	worker_106	toe kick	below	top band	TRUE
elevator	worker_106	toe kick	below	ceiling and lighting	TRUE
elevator	worker_106	flooring	below	panels	TRUE
elevator	worker_106	flooring	below	top band	TRUE
elevator	worker_106	handrails	above	ceiling and lighting	FALSE
elevator	worker_106	toe kick	above	ceiling and lighting	FALSE
elevator	worker_106	toe kick	above	top band	FALSE
elevator	worker_106	flooring	above	top band	FALSE
elevator	worker_106	flooring	above	panels	FALSE
elevator	worker_106	ceiling and lighting	below	handrails	FALSE
elevator	worker_106	top band	below	toe kick	FALSE
elevator	worker_106	ceiling and lighting	below	toe kick	FALSE
elevator	worker_106	panels	below	flooring	FALSE
elevator	worker_106	top band	below	flooring	FALSE
elevator	worker_106	ceiling and lighting	above	flooring	TRUE
elevator	worker_106	flooring	below	ceiling and lighting	TRUE
elevator	worker_106	flooring	above	ceiling and lighting	FALSE
elevator	worker_106	ceiling and lighting	below	flooring	FALSE
elevator	worker_102	ceiling and lighting	connects	panels	TRUE
elevator	worker_102	ceiling and lighting	connects	door cladding	TRUE
elevator	worker_102	ceiling and lighting	above	flooring	TRUE
elevator	worker_102	panels	connects	flooring	TRUE
elevator	worker_102	handrails	next to	door cladding	TRUE
elevator	worker_102	door cladding	next to	car operating panel	TRUE
elevator	worker_102	floor indicator	above	car operating panel	TRUE
elevator	worker_102	panels	connects	ceiling and lighting	TRUE
elevator	worker_102	door cladding	connects	ceiling and lighting	TRUE
elevator	worker_102	flooring	above	ceiling and lighting	FALSE
elevator	worker_102	flooring	below	ceiling and lighting	TRUE
elevator	worker_102	flooring	connects	panels	TRUE
elevator	worker_102	door cladding	next to	handrails	TRUE
elevator	worker_102	car operating panel	next to	door cladding	TRUE
elevator	worker_102	car operating panel	above	floor indicator	FALSE
elevator	worker_102	car operating panel	below	floor indicator	TRUE
elevator	worker_102	ceiling and lighting	below	flooring	FALSE
elevator	worker_102	floor indicator	below	car operating panel	FALSE
flashlight	worker_101	switch	connects	case	TRUE
flashlight	worker_101	case	surrounds	protective glass	TRUE
flashlight	worker_101	protective glass	connects	reflector	TRUE
flashlight	worker_101	reflector	surrounds	bulb	TRUE
flashlight	worker_101	reflector	behind	protective glass	TRUE
flashlight	worker_101	case	surrounds	reflector	TRUE
flashlight	worker_101	case	surrounds	bulb	TRUE
flashlight	worker_101	case	surrounds	batteries	TRUE
flashlight	worker_101	bulb	requires	batteries	TRUE
flashlight	worker_101	batteries	behind	bulb	TRUE
flashlight	worker_101	metal spring	behind	batteries	TRUE
flashlight	worker_101	metal spring	connects	batteries	TRUE
flashlight	worker_101	metal spring	surrounds	case	TRUE
flashlight	worker_101	case	connects	switch	TRUE
flashlight	worker_101	protective glass	surrounds	case	FALSE
flashlight	worker_101	protective glass	surrounded by	case	TRUE
flashlight	worker_101	reflector	connects	protective glass	TRUE
flashlight	worker_101	bulb	surrounds	reflector	FALSE
flashlight	worker_101	bulb	surrounded by	reflector	TRUE
flashlight	worker_101	protective glass	behind	reflector	FALSE
flashlight	worker_101	protective glass	in front of	reflector	TRUE
flashlight	worker_101	reflector	surrounds	case	FALSE
flashlight	worker_101	reflector	surrounded by	case	TRUE
flashlight	worker_101	bulb	surrounds	case	FALSE
flashlight	worker_101	bulb	surrounded by	case	TRUE
flashlight	worker_101	batteries	surrounds	case	FALSE
flashlight	worker_101	batteries	surrounded by	case	TRUE
flashlight	worker_101	batteries	requires	bulb	FALSE
flashlight	worker_101	batteries	required by	bulb	TRUE
flashlight	worker_101	bulb	behind	batteries	FALSE
flashlight	worker_101	bulb	in front of	batteries	TRUE
flashlight	worker_101	batteries	behind	metal spring	FALSE
flashlight	worker_101	batteries	in front of	metal spring	TRUE
flashlight	worker_101	batteries	connects	metal spring	TRUE
flashlight	worker_101	case	surrounds	metal spring	FALSE
flashlight	worker_101	case	surrounded by	metal spring	TRUE
flashlight	worker_101	metal spring	behind	bulb	TRUE
flashlight	worker_101	metal spring	surrounds	protective glass	TRUE
flashlight	worker_101	metal spring	surrounds	reflector	TRUE
flashlight	worker_101	metal spring	surrounds	bulb	TRUE
flashlight	worker_101	metal spring	surrounds	batteries	TRUE
flashlight	worker_101	protective glass	surrounded by	metal spring	TRUE
flashlight	worker_101	bulb	surrounded by	metal spring	TRUE
flashlight	worker_101	reflector	surrounded by	metal spring	TRUE
flashlight	worker_101	batteries	surrounded by	metal spring	TRUE
flashlight	worker_101	bulb	in front of	metal spring	TRUE
flashlight	worker_101	case	surrounded by	protective glass	FALSE
flashlight	worker_101	reflector	surrounded by	bulb	FALSE
flashlight	worker_101	reflector	in front of	protective glass	FALSE
flashlight	worker_101	case	surrounded by	reflector	FALSE
flashlight	worker_101	case	surrounded by	bulb	FALSE
flashlight	worker_101	case	surrounded by	batteries	FALSE
flashlight	worker_101	bulb	required by	batteries	FALSE
flashlight	worker_101	batteries	in front of	bulb	FALSE
flashlight	worker_101	metal spring	in front of	batteries	FALSE
flashlight	worker_101	metal spring	surrounded by	case	FALSE
flashlight	worker_101	bulb	behind	metal spring	FALSE
flashlight	worker_101	protective glass	surrounds	metal spring	FALSE
flashlight	worker_101	reflector	surrounds	metal spring	FALSE
flashlight	worker_101	bulb	surrounds	metal spring	FALSE
flashlight	worker_101	batteries	surrounds	metal spring	FALSE
flashlight	worker_101	metal spring	surrounded by	protective glass	FALSE
flashlight	worker_101	metal spring	surrounded by	bulb	FALSE
flashlight	worker_101	metal spring	surrounded by	reflector	FALSE
flashlight	worker_101	metal spring	surrounded by	batteries	FALSE
flashlight	worker_101	metal spring	in front of	bulb	FALSE
flashlight	worker_102	metal spring	behind	batteries	TRUE
flashlight	worker_102	switch	above	batteries	TRUE
flashlight	worker_102	batteries	behind	bulb	TRUE
flashlight	worker_102	bulb	requires	batteries	TRUE
flashlight	worker_102	bulb	next to	reflector	TRUE
flashlight	worker_102	protective glass	surrounds	reflector	TRUE
flashlight	worker_102	protective glass	surrounds	bulb	TRUE
flashlight	worker_102	batteries	behind	metal spring	FALSE
flashlight	worker_102	batteries	in front of	metal spring	TRUE
flashlight	worker_102	batteries	above	switch	FALSE
flashlight	worker_102	batteries	below	switch	TRUE
flashlight	worker_102	bulb	behind	batteries	FALSE
flashlight	worker_102	bulb	in front of	batteries	TRUE
flashlight	worker_102	batteries	requires	bulb	FALSE
flashlight	worker_102	batteries	required by	bulb	TRUE
flashlight	worker_102	reflector	next to	bulb	TRUE
flashlight	worker_102	reflector	surrounds	protective glass	FALSE
flashlight	worker_102	reflector	surrounded by	protective glass	TRUE
flashlight	worker_102	bulb	surrounds	protective glass	FALSE
flashlight	worker_102	bulb	surrounded by	protective glass	TRUE
flashlight	worker_102	metal spring	behind	bulb	TRUE
flashlight	worker_102	bulb	in front of	metal spring	TRUE
flashlight	worker_102	metal spring	in front of	batteries	FALSE
flashlight	worker_102	switch	below	batteries	FALSE
flashlight	worker_102	batteries	in front of	bulb	FALSE
flashlight	worker_102	bulb	required by	batteries	FALSE
flashlight	worker_102	protective glass	surrounded by	reflector	FALSE
flashlight	worker_102	protective glass	surrounded by	bulb	FALSE
flashlight	worker_102	bulb	behind	metal spring	FALSE
flashlight	worker_102	metal spring	in front of	bulb	FALSE
flashlight	worker_107	metal spring	inside	case	TRUE
flashlight	worker_107	metal spring	behind	batteries	TRUE
flashlight	worker_107	batteries	inside	case	TRUE
flashlight	worker_107	switch	above	case	TRUE
flashlight	worker_107	bulb	requires	batteries	TRUE
flashlight	worker_107	bulb	inside	protective glass	TRUE
flashlight	worker_107	reflector	inside	protective glass	TRUE
flashlight	worker_107	protective glass	inside	batteries	TRUE
flashlight	worker_107	case	inside	metal spring	FALSE
flashlight	worker_107	case	contains	metal spring	TRUE
flashlight	worker_107	batteries	behind	metal spring	FALSE
flashlight	worker_107	batteries	in front of	metal spring	TRUE
flashlight	worker_107	case	inside	batteries	FALSE
flashlight	worker_107	case	contains	batteries	TRUE
flashlight	worker_107	case	above	switch	FALSE
flashlight	worker_107	case	below	switch	TRUE
flashlight	worker_107	batteries	requires	bulb	FALSE
flashlight	worker_107	batteries	required by	bulb	TRUE
flashlight	worker_107	protective glass	inside	bulb	FALSE
flashlight	worker_107	protective glass	contains	bulb	TRUE
flashlight	worker_107	protective glass	inside	reflector	FALSE
flashlight	worker_107	protective glass	contains	reflector	TRUE
flashlight	worker_107	batteries	inside	protective glass	FALSE
flashlight	worker_107	batteries	contains	protective glass	TRUE
flashlight	worker_107	bulb	inside	batteries	TRUE
flashlight	worker_107	reflector	inside	batteries	TRUE
flashlight	worker_107	protective glass	inside	case	TRUE
flashlight	worker_107	case	contains	protective glass	TRUE
flashlight	worker_107	batteries	contains	bulb	TRUE
flashlight	worker_107	batteries	contains	reflector	TRUE
flashlight	worker_107	metal spring	contains	case	FALSE
flashlight	worker_107	metal spring	in front of	batteries	FALSE
flashlight	worker_107	batteries	contains	case	FALSE
flashlight	worker_107	switch	below	case	FALSE
flashlight	worker_107	bulb	required by	batteries	FALSE
flashlight	worker_107	bulb	contains	protective glass	FALSE
flashlight	worker_107	reflector	contains	protective glass	FALSE
flashlight	worker_107	protective glass	contains	batteries	FALSE
flashlight	worker_107	batteries	inside	bulb	FALSE
flashlight	worker_107	batteries	inside	reflector	FALSE
flashlight	worker_107	case	inside	protective glass	FALSE
flashlight	worker_107	protective glass	contains	case	FALSE
flashlight	worker_107	bulb	contains	batteries	FALSE
flashlight	worker_107	reflector	contains	batteries	FALSE
flashlight	worker_107	bulb	inside	case	TRUE
